benchmark,input_size,workers,mode,repetition,round,partition_time_secs,compute_time_secs,merge_time_secs,network_time_secs,border_redexes,border_ratio,agents_at_start,bytes_sent,bytes_received
ep_annihilation,1000,1,local,0,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,1,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,2,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,3,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,4,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,5,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,6,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,7,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,8,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,1,local,9,0,0.000000,0.000012,0.000000,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,0,0,0.000182,0.000018,0.000040,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,1,0,0.000184,0.000018,0.000038,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,2,0,0.000179,0.000017,0.000032,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,3,0,0.000175,0.000017,0.000033,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,4,0,0.000171,0.000017,0.000046,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,5,0,0.000166,0.000017,0.000023,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,6,0,0.000161,0.000017,0.000023,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,7,0,0.000158,0.000016,0.000025,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,8,0,0.000163,0.000016,0.000022,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,2,local,9,0,0.000168,0.000016,0.000032,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,0,0,0.000204,0.000019,0.000043,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,1,0,0.000198,0.000018,0.000041,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,2,0,0.000199,0.000019,0.000042,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,3,0,0.000208,0.000019,0.000044,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,4,0,0.000199,0.000018,0.000042,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,5,0,0.000184,0.000018,0.000027,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,6,0,0.000188,0.000018,0.000027,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,7,0,0.000195,0.000018,0.000026,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,8,0,0.000185,0.000019,0.000026,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,4,local,9,0,0.000198,0.000018,0.000034,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,0,0,0.000281,0.000025,0.000041,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,1,0,0.000283,0.000024,0.000040,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,2,0,0.000264,0.000025,0.000039,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,3,0,0.000270,0.000025,0.000039,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,4,0,0.000280,0.000025,0.000039,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,5,0,0.000263,0.000024,0.000039,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,6,0,0.000276,0.000025,0.000038,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,7,0,0.000270,0.000026,0.000051,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,8,0,0.000282,0.000025,0.000039,0.000000,0,0.000000,2000,0,0
ep_annihilation,1000,8,local,9,0,0.000282,0.000025,0.000056,0.000000,0,0.000000,2000,0,0
ep_annihilation,10000,1,local,0,0,0.000000,0.000105,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,1,0,0.000000,0.000111,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,2,0,0.000000,0.000108,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,3,0,0.000000,0.000110,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,4,0,0.000000,0.000117,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,5,0,0.000000,0.000120,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,6,0,0.000000,0.000123,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,7,0,0.000000,0.000128,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,8,0,0.000000,0.000139,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,1,local,9,0,0.000000,0.000140,0.000000,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,2,local,0,0,0.002464,0.000211,0.000410,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,2,local,1,0,0.002240,0.000182,0.000330,0.000000,0,0.000000,20000,0,0
ep_annihilation,10000,2,local,2,0,0.002007,0.000215,0.000310,0.000000,0,0.000000,20000,0,0
