benchmark,input_size,mode,workers,repetitions,all_correct,wall_clock_mean,wall_clock_std,wall_clock_median,wall_clock_min,wall_clock_max,mips_mean,speedup_mean,efficiency_mean,overhead_ratio_mean,cv
church_sum_of_squares,30,local,4,5,true,0.004685,0.000038,0.004678,0.004649,0.004736,0.037,0.0049,0.0012,0.9593,0.0081
church_sum_of_squares,30,local,8,5,true,0.005909,0.000323,0.005829,0.005694,0.006474,0.030,0.0039,0.0005,0.9374,0.0546
church_sum_of_squares,50,sequential,0,5,true,0.000026,0.000004,0.000023,0.000023,0.000031,11.656,1.0000,1.0000,0.0000,0.1421
church_sum_of_squares,50,local,1,5,true,0.000113,0.000003,0.000111,0.000110,0.000116,2.606,0.2066,0.2066,0.8128,0.0268
church_sum_of_squares,50,local,2,5,true,0.028009,0.000852,0.028164,0.026671,0.028891,0.011,0.0008,0.0004,0.9812,0.0304
church_sum_of_squares,50,local,4,5,true,0.042679,0.010410,0.045426,0.031475,0.052980,0.007,0.0006,0.0001,0.9725,0.2439
church_sum_of_squares,50,local,8,5,true,0.031051,0.001589,0.030337,0.029657,0.032999,0.009,0.0008,0.0001,0.9567,0.0512
church_sum_of_squares,100,sequential,0,5,true,0.000116,0.000030,0.000114,0.000071,0.000150,5.459,1.0000,1.0000,0.0000,0.2581
church_sum_of_squares,100,local,1,5,true,0.001198,0.000170,0.001089,0.001070,0.001450,0.503,0.0963,0.0963,0.9469,0.1415
church_sum_of_squares,100,local,2,5,true,0.421792,0.048999,0.393094,0.384573,0.501395,0.001,0.0003,0.0001,0.9897,0.1162
church_sum_of_squares,100,local,4,5,true,0.389661,0.065877,0.347930,0.338004,0.481477,0.002,0.0003,0.0001,0.9847,0.1691
church_sum_of_squares,100,local,8,5,true,0.444918,0.100978,0.429882,0.324927,0.604381,0.001,0.0003,0.0000,0.9742,0.2270
