benchmark,input_size,mode,workers,repetitions,all_correct,wall_clock_mean,wall_clock_std,wall_clock_median,wall_clock_min,wall_clock_max,mips_mean,speedup_mean,efficiency_mean,overhead_ratio_mean,cv
dual_tree,22,tcp_localhost,1,3,true,4.298698,0.905986,4.557710,3.082500,5.255885,0.000,0.5913,0.5913,0.4087,0.2108
ep_annihilation_con,5000000,tcp_localhost,1,3,true,6.634461,0.530525,6.665718,5.969639,7.268027,0.000,0.6746,0.6746,0.3254,0.0800
ep_annihilation_con,5000000,tcp_localhost,2,3,true,12.906204,0.805949,13.156700,11.818008,13.743905,0.000,0.3468,0.1734,0.8266,0.0624
ep_annihilation_con,5000000,tcp_localhost,4,3,true,12.465278,0.429222,12.268713,12.066198,13.060922,0.000,0.3591,0.0898,0.9102,0.0344
