benchmark,input_size,workers,mode,repetition,round,partition_time_secs,compute_time_secs,merge_time_secs,network_time_secs,border_redexes,border_ratio,agents_at_start,bytes_sent,bytes_received
condup_expansion,10000,1,local,0,0,0.000000,0.000879,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,1,0,0.000000,0.000877,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,2,0,0.000000,0.000922,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,3,0,0.000000,0.000909,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,4,0,0.000000,0.000883,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,5,0,0.000000,0.000887,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,6,0,0.000000,0.000884,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,7,0,0.000000,0.000992,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,8,0,0.000000,0.000955,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,1,local,9,0,0.000000,0.000898,0.000000,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,0,0,0.001455,0.003974,0.002099,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,1,0,0.001461,0.003919,0.002123,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,2,0,0.001423,0.003879,0.002285,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,3,0,0.001418,0.003849,0.002081,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,4,0,0.001416,0.003887,0.002287,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,5,0,0.001335,0.003721,0.002056,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,6,0,0.001322,0.003839,0.002066,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,7,0,0.001334,0.003725,0.002125,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,8,0,0.001269,0.003697,0.001984,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,2,local,9,0,0.001297,0.003625,0.001972,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,0,0,0.001606,0.014811,0.005544,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,1,0,0.001569,0.016102,0.005814,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,2,0,0.001645,0.016425,0.005730,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,3,0,0.001533,0.016900,0.005878,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,4,0,0.001563,0.016173,0.005665,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,5,0,0.001646,0.015895,0.005704,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,6,0,0.001516,0.015839,0.005736,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,7,0,0.001574,0.016109,0.005696,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,8,0,0.001513,0.016331,0.005738,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,4,local,9,0,0.001533,0.016016,0.005807,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,0,0,0.001915,0.069914,0.016855,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,1,0,0.002169,0.071662,0.018025,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,2,0,0.002041,0.071904,0.017407,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,3,0,0.002056,0.070151,0.017507,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,4,0,0.002015,0.073908,0.018251,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,5,0,0.002099,0.072841,0.018424,0.000000,0,0.000000,20000,0,0
condup_expansion,10000,8,local,6,0,0.002135,0.072467,0.018240,0.000000,0,0.000000,20000,0,0
