benchmark,input_size,mode,workers,repetition,correct,wall_clock_secs,total_interactions,mips,rounds,speedup,efficiency,overhead_ratio,peak_memory_bytes,bytes_sent,bytes_received,con_con,dup_dup,era_era,con_dup,con_era,dup_era,peak_memory_during_construction,peak_memory_during_reduction,agent_count_at_construction_complete,live_agent_count_watermark,representation,chunk_size,recycle_policy
ep_annihilation,31623,sequential,0,0,true,0.000743,31623,42.558,0,1.0000,1.0000,0.0000,12144640,0,0,0,0,31623,0,0,0,12144640,12144640,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,1,true,0.000840,31623,37.644,0,1.0000,1.0000,0.0000,12308480,0,0,0,0,31623,0,0,0,12144640,12308480,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,2,true,0.000869,31623,36.386,0,1.0000,1.0000,0.0000,12308480,0,0,0,0,31623,0,0,0,12144640,12308480,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,3,true,0.000753,31623,42.004,0,1.0000,1.0000,0.0000,12308480,0,0,0,0,31623,0,0,0,12144640,12308480,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,4,true,0.000743,31623,42.533,0,1.0000,1.0000,0.0000,12308480,0,0,0,0,31623,0,0,0,12144640,12308480,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,local,4,0,true,0.013497,31623,2.343,1,0.0558,0.0139,0.9296,21352448,0,0,0,0,31623,0,0,0,12144640,21352448,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,4,1,true,0.014448,31623,2.189,1,0.0521,0.0130,0.9292,21352448,0,0,0,0,31623,0,0,0,12144640,21352448,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,4,2,true,0.013537,31623,2.336,1,0.0556,0.0139,0.9260,21352448,0,0,0,0,31623,0,0,0,12144640,21352448,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,4,3,true,0.013639,31623,2.319,1,0.0552,0.0138,0.9242,21352448,0,0,0,0,31623,0,0,0,12144640,21352448,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,4,4,true,0.016002,31623,1.976,1,0.0470,0.0118,0.9390,21352448,0,0,0,0,31623,0,0,0,12144640,21352448,63246,63246,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,0,true,0.002401,100000,41.650,0,1.0000,1.0000,0.0000,29446144,0,0,0,0,100000,0,0,0,24596480,29446144,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,1,true,0.002549,100000,39.224,0,1.0000,1.0000,0.0000,29446144,0,0,0,0,100000,0,0,0,24596480,29446144,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,2,true,0.002356,100000,42.452,0,1.0000,1.0000,0.0000,29446144,0,0,0,0,100000,0,0,0,24596480,29446144,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,3,true,0.002342,100000,42.704,0,1.0000,1.0000,0.0000,29446144,0,0,0,0,100000,0,0,0,24596480,29446144,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,4,true,0.002301,100000,43.465,0,1.0000,1.0000,0.0000,29446144,0,0,0,0,100000,0,0,0,24596480,29446144,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,local,4,0,true,0.062458,100000,1.601,1,0.0377,0.0094,0.9491,57282560,0,0,0,0,100000,0,0,0,24596480,57282560,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,4,1,true,0.060559,100000,1.651,1,0.0389,0.0097,0.9439,57282560,0,0,0,0,100000,0,0,0,24596480,57282560,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,4,2,true,0.052268,100000,1.913,1,0.0451,0.0113,0.9384,57282560,0,0,0,0,100000,0,0,0,24596480,57282560,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,4,3,true,0.048825,100000,2.048,1,0.0482,0.0121,0.9373,57282560,0,0,0,0,100000,0,0,0,24596480,57282560,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,4,4,true,0.050453,100000,1.982,1,0.0467,0.0117,0.9380,57282560,0,0,0,0,100000,0,0,0,24596480,57282560,200000,200000,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,0,true,0.006519,316228,48.512,0,1.0000,1.0000,0.0000,73482240,0,0,0,0,316228,0,0,0,73482240,73482240,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,1,true,0.008196,316228,38.581,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73482240,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,2,true,0.006761,316228,46.774,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73482240,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,3,true,0.006834,316228,46.275,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73482240,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,4,true,0.006688,316228,47.286,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73482240,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,local,4,0,true,0.196625,316228,1.608,1,0.0344,0.0086,0.9542,176906240,0,0,0,0,316228,0,0,0,73482240,176906240,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,4,1,true,0.198672,316228,1.592,1,0.0340,0.0085,0.9546,176906240,0,0,0,0,316228,0,0,0,73482240,176906240,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,4,2,true,0.193027,316228,1.638,1,0.0350,0.0088,0.9536,176906240,0,0,0,0,316228,0,0,0,73482240,176906240,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,4,3,true,0.200477,316228,1.577,1,0.0337,0.0084,0.9586,176906240,0,0,0,0,316228,0,0,0,73482240,176906240,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,4,4,true,0.200045,316228,1.581,1,0.0338,0.0084,0.9548,176906240,0,0,0,0,316228,0,0,0,73482240,176906240,632456,632456,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,0,true,0.020074,1000000,49.815,0,1.0000,1.0000,0.0000,214167552,0,0,0,0,1000000,0,0,0,214167552,214167552,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,1,true,0.024314,1000000,41.128,0,1.0000,1.0000,0.0000,240209920,0,0,0,0,1000000,0,0,0,214167552,240209920,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,2,true,0.020057,1000000,49.857,0,1.0000,1.0000,0.0000,240275456,0,0,0,0,1000000,0,0,0,214167552,240275456,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,3,true,0.019979,1000000,50.051,0,1.0000,1.0000,0.0000,240275456,0,0,0,0,1000000,0,0,0,214167552,240275456,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,4,true,0.019552,1000000,51.145,0,1.0000,1.0000,0.0000,240275456,0,0,0,0,1000000,0,0,0,214167552,240275456,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,local,4,0,true,0.987890,1000000,1.012,1,0.0203,0.0051,0.9705,503873536,0,0,0,0,1000000,0,0,0,214167552,503873536,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,4,1,true,1.105335,1000000,0.905,1,0.0181,0.0045,0.9751,503873536,0,0,0,0,1000000,0,0,0,214167552,503873536,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,4,2,true,0.949713,1000000,1.053,1,0.0211,0.0053,0.9716,503873536,0,0,0,0,1000000,0,0,0,214167552,503873536,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,4,3,true,0.970244,1000000,1.031,1,0.0207,0.0052,0.9692,503873536,0,0,0,0,1000000,0,0,0,214167552,503873536,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,4,4,true,0.936530,1000000,1.068,1,0.0214,0.0054,0.9716,503873536,0,0,0,0,1000000,0,0,0,214167552,503873536,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,0,true,0.072442,3162278,43.652,0,1.0000,1.0000,0.0000,509317120,0,0,0,0,3162278,0,0,0,509317120,509317120,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,1,true,0.085694,3162278,36.902,0,1.0000,1.0000,0.0000,755044352,0,0,0,0,3162278,0,0,0,509317120,755044352,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,2,true,0.077062,3162278,41.036,0,1.0000,1.0000,0.0000,755044352,0,0,0,0,3162278,0,0,0,509317120,755044352,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,3,true,0.077009,3162278,41.064,0,1.0000,1.0000,0.0000,755093504,0,0,0,0,3162278,0,0,0,509317120,755093504,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,4,true,0.072824,3162278,43.424,0,1.0000,1.0000,0.0000,755093504,0,0,0,0,3162278,0,0,0,509317120,755093504,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,local,4,0,true,4.104325,3162278,0.770,1,0.0188,0.0047,0.9684,1549692928,0,0,0,0,3162278,0,0,0,509317120,1549692928,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,4,1,true,4.139786,3162278,0.764,1,0.0186,0.0047,0.9698,1549692928,0,0,0,0,3162278,0,0,0,509317120,1549692928,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,4,2,true,4.303984,3162278,0.735,1,0.0179,0.0045,0.9712,1549692928,0,0,0,0,3162278,0,0,0,509317120,1549692928,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,4,3,true,4.432478,3162278,0.713,1,0.0174,0.0043,0.9690,1549692928,0,0,0,0,3162278,0,0,0,509317120,1549692928,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,4,4,true,4.261575,3162278,0.742,1,0.0181,0.0045,0.9705,1550184448,0,0,0,0,3162278,0,0,0,509317120,1550184448,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,10000,sequential,0,0,true,0.000210,10000,47.532,0,1.0000,1.0000,0.0000,6631424,0,0,0,0,10000,0,0,0,6631424,6631424,20000,0,dense,1000,disable-under-delta
ep_annihilation,10000,sequential,0,1,true,0.000237,10000,42.158,0,1.0000,1.0000,0.0000,7155712,0,0,0,0,10000,0,0,0,6631424,7155712,20000,0,dense,1000,disable-under-delta
ep_annihilation,10000,sequential,0,2,true,0.000209,10000,47.870,0,1.0000,1.0000,0.0000,7155712,0,0,0,0,10000,0,0,0,6631424,7155712,20000,0,dense,1000,disable-under-delta
ep_annihilation,10000,sequential,0,3,true,0.000209,10000,47.812,0,1.0000,1.0000,0.0000,7155712,0,0,0,0,10000,0,0,0,6631424,7155712,20000,0,dense,1000,disable-under-delta
ep_annihilation,10000,sequential,0,4,true,0.000229,10000,43.617,0,1.0000,1.0000,0.0000,7155712,0,0,0,0,10000,0,0,0,6631424,7155712,20000,0,dense,1000,disable-under-delta
ep_annihilation,10000,local,8,0,true,0.006949,10000,1.439,1,0.0303,0.0038,0.9098,10956800,0,0,0,0,10000,0,0,0,6631424,10956800,20000,20000,dense,1000,disable-under-delta
ep_annihilation,10000,local,8,1,true,0.004915,10000,2.035,1,0.0428,0.0054,0.9276,10956800,0,0,0,0,10000,0,0,0,6631424,10956800,20000,20000,dense,1000,disable-under-delta
ep_annihilation,10000,local,8,2,true,0.004614,10000,2.167,1,0.0456,0.0057,0.9203,10956800,0,0,0,0,10000,0,0,0,6631424,10956800,20000,20000,dense,1000,disable-under-delta
ep_annihilation,10000,local,8,3,true,0.004525,10000,2.210,1,0.0465,0.0058,0.9197,10956800,0,0,0,0,10000,0,0,0,6631424,10956800,20000,20000,dense,1000,disable-under-delta
ep_annihilation,10000,local,8,4,true,0.004637,10000,2.157,1,0.0454,0.0057,0.9233,10956800,0,0,0,0,10000,0,0,0,6631424,10956800,20000,20000,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,0,true,0.000702,31623,45.030,0,1.0000,1.0000,0.0000,12005376,0,0,0,0,31623,0,0,0,12005376,12005376,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,1,true,0.000810,31623,39.044,0,1.0000,1.0000,0.0000,12173312,0,0,0,0,31623,0,0,0,12005376,12173312,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,2,true,0.000692,31623,45.715,0,1.0000,1.0000,0.0000,12173312,0,0,0,0,31623,0,0,0,12005376,12173312,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,3,true,0.000715,31623,44.229,0,1.0000,1.0000,0.0000,12173312,0,0,0,0,31623,0,0,0,12005376,12173312,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,sequential,0,4,true,0.001330,31623,23.777,0,1.0000,1.0000,0.0000,12173312,0,0,0,0,31623,0,0,0,12005376,12173312,63246,0,dense,1000,disable-under-delta
ep_annihilation,31623,local,8,0,true,0.018882,31623,1.675,1,0.0379,0.0047,0.9403,24080384,0,0,0,0,31623,0,0,0,12005376,24080384,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,8,1,true,0.016258,31623,1.945,1,0.0440,0.0055,0.9282,24080384,0,0,0,0,31623,0,0,0,12005376,24080384,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,8,2,true,0.016488,31623,1.918,1,0.0434,0.0054,0.9311,24080384,0,0,0,0,31623,0,0,0,12005376,24080384,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,8,3,true,0.023426,31623,1.350,1,0.0305,0.0038,0.9493,24080384,0,0,0,0,31623,0,0,0,12005376,24080384,63246,63246,dense,1000,disable-under-delta
ep_annihilation,31623,local,8,4,true,0.016029,31623,1.973,1,0.0446,0.0056,0.9283,24080384,0,0,0,0,31623,0,0,0,12005376,24080384,63246,63246,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,0,true,0.002442,100000,40.950,0,1.0000,1.0000,0.0000,29437952,0,0,0,0,100000,0,0,0,24588288,29437952,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,1,true,0.002422,100000,41.289,0,1.0000,1.0000,0.0000,29437952,0,0,0,0,100000,0,0,0,24588288,29437952,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,2,true,0.002342,100000,42.708,0,1.0000,1.0000,0.0000,29437952,0,0,0,0,100000,0,0,0,24588288,29437952,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,3,true,0.002398,100000,41.700,0,1.0000,1.0000,0.0000,29437952,0,0,0,0,100000,0,0,0,24588288,29437952,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,sequential,0,4,true,0.002557,100000,39.111,0,1.0000,1.0000,0.0000,29437952,0,0,0,0,100000,0,0,0,24588288,29437952,200000,0,dense,1000,disable-under-delta
ep_annihilation,100000,local,8,0,true,0.058655,100000,1.705,1,0.0413,0.0052,0.9353,66822144,0,0,0,0,100000,0,0,0,24588288,66822144,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,8,1,true,0.056342,100000,1.775,1,0.0430,0.0054,0.9397,66822144,0,0,0,0,100000,0,0,0,24588288,66822144,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,8,2,true,0.054976,100000,1.819,1,0.0441,0.0055,0.9409,66822144,0,0,0,0,100000,0,0,0,24588288,66822144,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,8,3,true,0.053233,100000,1.879,1,0.0455,0.0057,0.9366,66822144,0,0,0,0,100000,0,0,0,24588288,66822144,200000,200000,dense,1000,disable-under-delta
ep_annihilation,100000,local,8,4,true,0.050845,100000,1.967,1,0.0476,0.0060,0.9356,66822144,0,0,0,0,100000,0,0,0,24588288,66822144,200000,200000,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,0,true,0.007408,316228,42.690,0,1.0000,1.0000,0.0000,73220096,0,0,0,0,316228,0,0,0,73220096,73220096,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,1,true,0.010927,316228,28.939,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73220096,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,2,true,0.006714,316228,47.099,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73220096,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,3,true,0.006634,316228,47.670,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73220096,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,sequential,0,4,true,0.006627,316228,47.719,0,1.0000,1.0000,0.0000,80961536,0,0,0,0,316228,0,0,0,73220096,80961536,632456,0,dense,1000,disable-under-delta
ep_annihilation,316228,local,8,0,true,0.234384,316228,1.349,1,0.0286,0.0036,0.9430,202309632,0,0,0,0,316228,0,0,0,73220096,202309632,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,8,1,true,0.233854,316228,1.352,1,0.0287,0.0036,0.9406,202309632,0,0,0,0,316228,0,0,0,73220096,202309632,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,8,2,true,0.243222,316228,1.300,1,0.0276,0.0035,0.9449,202309632,0,0,0,0,316228,0,0,0,73220096,202309632,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,8,3,true,0.251318,316228,1.258,1,0.0267,0.0033,0.9436,202309632,0,0,0,0,316228,0,0,0,73220096,202309632,632456,632456,dense,1000,disable-under-delta
ep_annihilation,316228,local,8,4,true,0.249956,316228,1.265,1,0.0269,0.0034,0.9464,202309632,0,0,0,0,316228,0,0,0,73220096,202309632,632456,632456,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,0,true,0.022095,1000000,45.259,0,1.0000,1.0000,0.0000,214163456,0,0,0,0,1000000,0,0,0,214163456,214163456,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,1,true,0.026051,1000000,38.386,0,1.0000,1.0000,0.0000,240205824,0,0,0,0,1000000,0,0,0,214163456,240205824,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,2,true,0.021738,1000000,46.002,0,1.0000,1.0000,0.0000,240271360,0,0,0,0,1000000,0,0,0,214163456,240271360,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,3,true,0.021229,1000000,47.106,0,1.0000,1.0000,0.0000,240271360,0,0,0,0,1000000,0,0,0,214163456,240271360,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,sequential,0,4,true,0.021143,1000000,47.296,0,1.0000,1.0000,0.0000,240271360,0,0,0,0,1000000,0,0,0,214163456,240271360,2000000,0,dense,1000,disable-under-delta
ep_annihilation,1000000,local,8,0,true,1.103455,1000000,0.906,1,0.0197,0.0025,0.9673,602480640,0,0,0,0,1000000,0,0,0,214163456,602480640,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,8,1,true,1.096939,1000000,0.912,1,0.0198,0.0025,0.9698,602480640,0,0,0,0,1000000,0,0,0,214163456,602480640,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,8,2,true,1.087693,1000000,0.919,1,0.0200,0.0025,0.9657,602480640,0,0,0,0,1000000,0,0,0,214163456,602480640,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,8,3,true,1.069277,1000000,0.935,1,0.0203,0.0025,0.9678,602480640,0,0,0,0,1000000,0,0,0,214163456,602480640,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,1000000,local,8,4,true,1.121660,1000000,0.892,1,0.0194,0.0024,0.9664,602480640,0,0,0,0,1000000,0,0,0,214163456,602480640,2000000,2000000,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,0,true,0.073241,3162278,43.176,0,1.0000,1.0000,0.0000,509571072,0,0,0,0,3162278,0,0,0,509571072,509571072,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,1,true,0.087343,3162278,36.205,0,1.0000,1.0000,0.0000,755298304,0,0,0,0,3162278,0,0,0,509571072,755298304,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,2,true,0.073414,3162278,43.074,0,1.0000,1.0000,0.0000,755351552,0,0,0,0,3162278,0,0,0,509571072,755351552,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,3,true,0.073632,3162278,42.947,0,1.0000,1.0000,0.0000,755351552,0,0,0,0,3162278,0,0,0,509571072,755351552,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,sequential,0,4,true,0.073329,3162278,43.124,0,1.0000,1.0000,0.0000,755351552,0,0,0,0,3162278,0,0,0,509571072,755351552,6324556,0,dense,1000,disable-under-delta
ep_annihilation,3162278,local,8,0,true,4.667389,3162278,0.678,1,0.0157,0.0020,0.9755,1854636032,0,0,0,0,3162278,0,0,0,509571072,1854636032,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,8,1,true,4.735238,3162278,0.668,1,0.0155,0.0019,0.9777,1858289664,0,0,0,0,3162278,0,0,0,509571072,1858289664,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,8,2,true,4.718033,3162278,0.670,1,0.0156,0.0019,0.9783,1858289664,0,0,0,0,3162278,0,0,0,509571072,1858289664,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,8,3,true,4.894930,3162278,0.646,1,0.0150,0.0019,0.9725,1858289664,0,0,0,0,3162278,0,0,0,509571072,1858289664,6324556,6324556,dense,1000,disable-under-delta
ep_annihilation,3162278,local,8,4,true,4.699867,3162278,0.673,1,0.0156,0.0020,0.9774,1858289664,0,0,0,0,3162278,0,0,0,509571072,1858289664,6324556,6324556,dense,1000,disable-under-delta
